commit_id,commit_time,commit_message,author
82f6791,2023-03-18 10:27:31,add unit tests,mpetrova
b5da83c,2023-03-18 17:38:33,refactor code,nsokolov
1bd9f43,2023-03-18 01:56:20,update documentation,nsokolov
47a5f9d,2023-03-18 09:35:43,add feature,pzaitsev
2e1b612,2023-03-18 23:24:58,add unit tests,aivanov
3655375,2023-03-18 20:31:33,update documentation,pzaitsev
4e94bee,2023-03-18 10:24:11,update dependencies,pzaitsev
26a1393,2023-03-18 22:35:23,fix bugs,ekuznetsova
a920ddc,2023-03-18 18:30:21,update dependencies,aivanov
cfd7145,2023-03-18 21:19:40,update dependencies,pzaitsev
4221a26,2023-03-18 12:56:19,fix bug,mpetrova
45fa891,2023-03-18 20:37:38,add feature,knikolaeva
b41f093,2023-03-18 19:38:34,update dependencies,lvasiliev
2b5627e,2023-03-18 08:38:10,fix bug in module,abelov
a28aa1d,2023-03-18 15:18:08,fix bug in module,pzaitsev
864883a,2023-03-18 01:18:39,update documentation,abelov
8a37c76,2023-03-18 13:25:58,add feature,okozlova
3a1b3f6,2023-03-18 19:07:58,fix bug in module,ekuznetsova
844705f,2023-03-18 15:22:26,add feature,mpetrova
7b08224,2023-03-18 15:48:13,add feature,pzaitsev
eb87bf0,2023-03-18 17:55:59,implement new design,aivanov
51afa2e,2023-03-18 10:21:49,add unit tests,nsokolov
a9e4c7c,2023-03-18 17:43:53,update dependencies,lvasiliev
c8d33c6,2023-03-18 16:12:51,improve user experience,mpetrova
e4da751,2023-03-18 09:05:06,update dependencies,pzaitsev
4de1f04,2023-03-18 07:43:28,fix bug in module,okozlova
61db3c4,2023-03-18 18:19:42,add feature,dsmisnov
5d5d00a,2023-03-18 12:21:12,add feature,abelov
3e49af5,2023-03-18 16:00:23,fix bugs,aivanov
e4c63d9,2023-03-18 01:11:06,refactor code,nsokolov
cfe1585,2023-03-18 08:39:36,add unit tests,aivanov
db01e77,2023-03-18 14:46:58,implement new design,dsmisnov
596d849,2023-03-18 20:00:35,add feature,nsokolov
c4defc9,2023-03-18 00:12:14,fix issue,abelov
1e40b18,2023-03-18 10:27:57,fix bug,aivanov
5d530f7,2023-03-18 01:27:15,fix bug,aivanov
f39755b,2023-03-18 18:47:01,update dependencies,mpetrova
7b75761,2023-03-18 13:27:13,update dependencies,pzaitsev
a010ebd,2023-03-18 15:31:46,update dependencies,pzaitsev
bae0447,2023-03-18 11:09:23,improve user experience,lvasiliev
5f5396d,2023-03-18 18:37:38,update documentation,okozlova
6de67f3,2023-03-18 12:22:24,implement new design,knikolaeva
13164b2,2023-03-18 00:02:31,fix bug,dsmisnov
ec23d4b,2023-03-18 20:37:05,improve user experience,abelov
bcad2fc,2023-03-18 14:34:30,implement new design,abelov
18962cf,2023-03-18 17:34:56,improve user experience,okozlova
a5c245c,2023-03-18 13:23:44,add feature,nsokolov
859e4fa,2023-03-18 07:13:06,fix bug in module,pzaitsev
7415ef6,2023-03-18 21:52:04,fix bugs,mpetrova
b046ff1,2023-03-18 01:24:24,fix bugs,abelov
b645936,2023-03-18 20:30:50,fix bugs,aivanov
40cb112,2023-03-18 15:10:13,add feature,okozlova
fb2f95a,2023-03-18 19:33:22,fix bugs,ekuznetsova
9bc6f84,2023-03-18 17:39:04,update dependencies,dsmisnov
7fcf37d,2023-03-18 23:50:30,implement new design,knikolaeva
ee24891,2023-03-18 21:02:36,implement new design,mpetrova
8a81a18,2023-03-18 20:06:03,update documentation,lvasiliev
ab846b6,2023-03-18 00:58:55,add unit tests,mpetrova
6879dd9,2023-03-18 08:40:47,update documentation,lvasiliev
7387d76,2023-03-18 16:21:10,fix bug,dsmisnov
b6a3ad4,2023-03-18 19:42:50,fix bugs,dsmisnov
d61eba7,2023-03-18 15:13:13,add feature,mpetrova
3199fb6,2023-03-18 10:48:24,optimize performance,pzaitsev
fe3e20f,2023-03-18 19:29:15,fix bug in module,mpetrova
10523db,2023-03-18 14:19:05,add unit tests,mpetrova
8948ec5,2023-03-18 01:29:23,fix issue,knikolaeva
b1d53df,2023-03-18 12:29:00,improve user experience,mpetrova
e13c28e,2023-03-18 11:02:32,refactor code,pzaitsev
0ee1507,2023-03-18 22:35:41,fix issue,knikolaeva
cc8db0d,2023-03-18 08:57:44,fix issue,abelov
8fea42d,2023-03-18 19:03:16,update documentation,nsokolov
9e8e4ab,2023-03-18 13:34:54,optimize performance,dsmisnov
1202f82,2023-03-18 07:04:22,update documentation,okozlova
50736d6,2023-03-18 14:54:17,fix bug in module,ekuznetsova
9f482ca,2023-03-18 16:34:53,update dependencies,okozlova
fc8f0bd,2023-03-18 19:17:36,add unit tests,nsokolov
354abd2,2023-03-18 19:22:41,update dependencies,knikolaeva
d45e671,2023-03-18 18:57:49,optimize performance,knikolaeva
84e99d8,2023-03-18 17:17:55,fix bug,mpetrova
e86f272,2023-03-18 16:21:58,fix bug in module,nsokolov
625e651,2023-03-18 00:40:57,implement new design,ekuznetsova
fa8f47b,2023-03-18 16:41:28,fix bug in module,dsmisnov
629884f,2023-03-18 17:47:04,improve user experience,mpetrova
ca69a7d,2023-03-18 16:29:06,refactor code,knikolaeva
82c7e3b,2023-03-18 10:34:29,improve user experience,okozlova
b866aaa,2023-03-18 14:22:34,fix issue,dsmisnov
19d3fc9,2023-03-18 17:56:35,fix bug in module,lvasiliev
ce64f9d,2023-03-18 20:27:29,optimize performance,lvasiliev
20a72f1,2023-03-18 09:19:21,fix bug in module,okozlova
d11c369,2023-03-18 20:49:25,add unit tests,abelov
79c5e54,2023-03-18 20:45:28,improve user experience,dsmisnov
c39211d,2023-03-18 10:49:13,add feature,pzaitsev
10ce714,2023-03-18 08:02:54,implement new design,mpetrova
fc07815,2023-03-18 13:55:38,fix bug in module,okozlova
179a872,2023-03-18 08:39:24,add feature,lvasiliev
01ef02e,2023-03-18 19:29:24,refactor code,dsmisnov
e39c2c4,2023-03-18 15:35:22,update documentation,dsmisnov
c1131f7,2023-03-18 12:58:13,update dependencies,aivanov
9db828f,2023-03-18 01:08:55,update dependencies,abelov
5528f2c,2023-03-18 18:43:56,refactor code,lvasiliev
3fe5e99,2023-03-18 15:19:14,implement new design,mpetrova
5c664ef,2023-03-18 09:49:48,optimize performance,okozlova
1803480,2023-03-18 23:23:11,update dependencies,abelov
4cf980b,2023-03-18 07:52:06,update documentation,lvasiliev
a28a515,2023-03-18 19:10:08,fix bug,nsokolov
ae56bb3,2023-03-18 16:08:21,add feature,knikolaeva
56eaee2,2023-03-18 14:04:18,implement new design,abelov
47570b6,2023-03-18 13:59:02,refactor code,abelov
d5ce7fb,2023-03-18 00:46:08,implement new design,okozlova
9af8c6f,2023-03-18 09:40:44,add unit tests,pzaitsev
500cd87,2023-03-18 19:18:32,fix bug in module,okozlova
a011071,2023-03-18 14:45:13,fix bug,abelov
d650160,2023-03-18 10:35:25,fix bug in module,knikolaeva
11d9073,2023-03-18 01:31:08,fix issue,dsmisnov
8f9d7e9,2023-03-18 10:58:49,fix bugs,pzaitsev
141a5e6,2023-03-18 11:21:39,update documentation,ekuznetsova
59a45f0,2023-03-18 00:17:36,add unit tests,pzaitsev
d5b36cb,2023-03-18 12:45:52,fix bugs,lvasiliev
945fa3b,2023-03-18 16:20:20,fix bug in module,aivanov
8873dfe,2023-03-18 11:37:27,fix bug,lvasiliev
58d0406,2023-03-18 10:20:40,fix issue,abelov
472bc26,2023-03-18 13:51:05,fix bug,knikolaeva
2f53dcc,2023-03-18 10:17:46,optimize performance,mpetrova
dd12f5a,2023-03-18 21:07:00,fix bug in module,mpetrova
00bd382,2023-03-18 08:05:33,fix bug,ekuznetsova
51ff8da,2023-03-18 18:41:44,refactor code,pzaitsev
1605128,2023-03-18 22:18:02,add unit tests,dsmisnov
c61f67e,2023-03-18 15:18:48,optimize performance,dsmisnov
df38d50,2023-03-18 12:28:36,update dependencies,pzaitsev
b5b1d9e,2023-03-18 01:13:53,update documentation,knikolaeva
a54816c,2023-03-18 01:34:07,implement new design,okozlova
778cb81,2023-03-18 10:57:08,optimize performance,pzaitsev
34c611d,2023-03-18 11:44:55,fix bug,abelov
f9809ae,2023-03-18 18:16:24,add unit tests,aivanov
b5f633b,2023-03-18 08:55:56,implement new design,okozlova
7313057,2023-03-18 10:48:44,optimize performance,ekuznetsova
b31b6fb,2023-03-18 07:41:31,refactor code,ekuznetsova
1042c1f,2023-03-18 15:44:37,add unit tests,mpetrova
57e9d57,2023-03-18 07:09:10,fix bug,okozlova
67d8191,2023-03-18 09:49:54,update documentation,lvasiliev
81c102e,2023-03-18 13:07:51,fix issue,knikolaeva
a8033d9,2023-03-18 23:26:14,add unit tests,abelov
796466e,2023-03-18 08:19:50,add unit tests,aivanov
cf779f0,2023-03-18 23:48:34,fix issue,dsmisnov
64f28fb,2023-03-18 14:15:09,refactor code,knikolaeva
d5ff049,2023-03-18 19:25:50,improve user experience,nsokolov
96ec21d,2023-03-18 01:20:28,fix bugs,nsokolov
799a2b9,2023-03-18 13:32:06,fix bugs,okozlova
f30bc50,2023-03-18 20:59:48,refactor code,dsmisnov
0132fce,2023-03-18 12:33:29,implement new design,lvasiliev
48d6ce7,2023-03-18 17:17:26,improve user experience,abelov
550f1b6,2023-03-18 19:18:11,update documentation,mpetrova
3941b01,2023-03-18 01:39:41,fix bug,abelov
1ac5077,2023-03-18 16:19:50,fix bug in module,nsokolov
b617ee3,2023-03-18 10:58:52,improve user experience,knikolaeva
3280b63,2023-03-18 12:12:58,update dependencies,nsokolov
2222969,2023-03-18 08:24:33,fix issue,abelov
2870806,2023-03-18 19:57:52,update documentation,aivanov
49c3cce,2023-03-18 21:10:20,update dependencies,aivanov
1055fe0,2023-03-18 23:32:54,fix bugs,knikolaeva
e5dc558,2023-03-18 21:33:52,optimize performance,mpetrova
5a02e4b,2023-03-18 16:15:32,fix bug in module,aivanov
ed50a14,2023-03-18 19:01:57,fix bugs,nsokolov
1ba9d84,2023-03-18 23:57:57,refactor code,pzaitsev
ed7245f,2023-03-18 00:50:20,improve user experience,ekuznetsova
7dfce2e,2023-03-18 10:01:24,implement new design,okozlova
94ebe7d,2023-03-18 23:46:46,fix bug,knikolaeva
af6ec08,2023-03-18 14:33:12,refactor code,pzaitsev
a0e5e74,2023-03-18 13:06:22,fix issue,dsmisnov
14752de,2023-03-18 18:27:09,update documentation,abelov
54bd249,2023-03-18 18:36:56,improve user experience,lvasiliev
6acc243,2023-03-18 09:10:21,refactor code,abelov
c6cf7dd,2023-03-18 08:42:03,fix bug in module,okozlova
202eb74,2023-03-18 18:21:52,fix bug,okozlova
06243c5,2023-03-18 18:40:24,update documentation,mpetrova
e3eda96,2023-03-18 22:14:46,fix bugs,dsmisnov
d715fc7,2023-03-18 16:15:44,add unit tests,pzaitsev
7808031,2023-03-18 16:57:01,add unit tests,dsmisnov
9a0f73a,2023-03-18 01:21:31,fix bugs,ekuznetsova
b46b0a4,2023-03-18 19:07:55,optimize performance,abelov
e2cc35a,2023-03-18 15:32:31,fix bug in module,nsokolov
5a704a0,2023-03-18 14:29:45,implement new design,pzaitsev
53c5351,2023-03-18 16:47:32,implement new design,aivanov
5b578e9,2023-03-18 09:56:30,fix bugs,knikolaeva
83cdcd2,2023-03-18 22:47:40,fix issue,ekuznetsova
cddfe9c,2023-03-18 11:44:53,fix issue,nsokolov
d488ba8,2023-03-18 07:33:03,improve user experience,mpetrova
169f3cb,2023-03-18 21:24:25,update dependencies,lvasiliev
e2eced5,2023-03-18 20:52:29,add unit tests,okozlova
c364edc,2023-03-18 13:44:39,update dependencies,pzaitsev
3c4ae0f,2023-03-18 21:06:13,fix bug,abelov
5cc3faa,2023-03-18 12:45:48,fix issue,ekuznetsova
bd48e6c,2023-03-18 23:03:52,fix bug in module,pzaitsev
b3a0d4d,2023-03-18 10:54:05,add unit tests,pzaitsev
fd128f5,2023-03-18 18:14:02,fix bug,pzaitsev
72499a3,2023-03-18 19:06:32,fix bugs,pzaitsev
f7d4879,2023-03-18 17:46:59,refactor code,nsokolov
79b9931,2023-03-18 17:59:07,fix bug in module,nsokolov
ee7147d,2023-03-18 20:33:14,fix bugs,lvasiliev
c63c78c,2023-03-18 15:25:32,add feature,aivanov
2dd45c1,2023-03-18 21:56:04,fix bug in module,aivanov
f3060dd,2023-03-18 17:33:27,fix bug in module,pzaitsev
6e7bfd2,2023-03-18 14:14:31,fix bugs,mpetrova
ab9e55c,2023-03-18 17:53:25,fix bug,aivanov
fba1ea6,2023-03-18 12:00:17,implement new design,dsmisnov
6b11410,2023-03-18 09:10:29,fix issue,ekuznetsova
fa53f0c,2023-03-18 09:25:06,fix bugs,knikolaeva
242ea7c,2023-03-18 08:52:53,update documentation,aivanov
39b273b,2023-03-18 10:45:38,fix bug in module,mpetrova
d18fd42,2023-03-18 17:51:52,refactor code,nsokolov
768a216,2023-03-18 19:25:14,update dependencies,okozlova
276249f,2023-03-18 07:15:14,improve user experience,ekuznetsova
68174a0,2023-03-18 16:08:55,fix bug,aivanov
062bfa7,2023-03-18 23:10:19,update documentation,ekuznetsova
d043124,2023-03-18 23:03:07,fix issue,pzaitsev
6c8c416,2023-03-18 17:41:41,refactor code,aivanov
da9ce08,2023-03-18 14:23:26,optimize performance,dsmisnov
ed3ef11,2023-03-18 23:16:55,add unit tests,ekuznetsova
0691d6c,2023-03-18 14:08:43,fix issue,ekuznetsova
5403569,2023-03-18 22:59:59,fix bug in module,aivanov
4f88246,2023-03-18 14:08:42,fix bugs,dsmisnov
4c2b17f,2023-03-18 11:17:46,add unit tests,nsokolov
2d900ac,2023-03-18 12:36:41,update dependencies,okozlova
0813139,2023-03-18 16:17:39,update dependencies,knikolaeva
fb056e4,2023-03-18 23:41:25,implement new design,pzaitsev
8c3666a,2023-03-18 23:25:50,update documentation,lvasiliev
fe2387c,2023-03-18 12:39:59,fix issue,pzaitsev
a2cb225,2023-03-18 19:19:05,update documentation,mpetrova
8389b7f,2023-03-18 22:36:57,add unit tests,ekuznetsova
f5a7ba6,2023-03-18 01:30:41,add feature,ekuznetsova
af25470,2023-03-18 21:52:26,optimize performance,mpetrova
2b3fbe7,2023-03-18 07:18:17,refactor code,knikolaeva
53b1b8e,2023-03-18 01:47:55,fix bug in module,nsokolov
5aaf6a1,2023-03-18 14:15:18,refactor code,nsokolov
d36e586,2023-03-18 20:07:48,fix bugs,nsokolov
8b4a0b2,2023-03-18 11:20:00,add unit tests,pzaitsev
88b0582,2023-03-18 18:33:55,refactor code,okozlova
b43880e,2023-03-18 00:38:36,add unit tests,pzaitsev
f1f66a2,2023-03-18 21:41:34,implement new design,nsokolov
06458fc,2023-03-18 11:02:09,optimize performance,okozlova
34107e4,2023-03-18 00:33:18,add feature,dsmisnov
85a7249,2023-03-18 22:55:16,update documentation,nsokolov
127debc,2023-03-18 19:33:56,fix bugs,aivanov
3ea0719,2023-03-18 21:59:39,add unit tests,okozlova
0e9105a,2023-03-18 21:52:47,fix bugs,abelov
09b8a75,2023-03-18 13:47:24,add unit tests,okozlova
683fb1a,2023-03-18 13:55:29,update documentation,pzaitsev
4ae87e5,2023-03-18 08:56:35,fix bug in module,okozlova
a5641fc,2023-03-18 22:04:14,fix bugs,dsmisnov
edbbf00,2023-03-18 11:51:16,refactor code,mpetrova
de133a9,2023-03-18 13:22:30,implement new design,ekuznetsova
4fff281,2023-03-18 21:21:02,fix bugs,dsmisnov
5fcc27c,2023-03-18 08:56:34,optimize performance,ekuznetsova
c0a625a,2023-03-18 08:33:47,refactor code,nsokolov
dc3da17,2023-03-18 07:24:47,add unit tests,knikolaeva
33a1970,2023-03-18 08:14:00,fix issue,lvasiliev
e78d670,2023-03-18 17:08:36,refactor code,lvasiliev
78001aa,2023-03-18 10:33:29,refactor code,lvasiliev
e3b03d3,2023-03-18 19:55:01,fix bugs,okozlova
cfe65cd,2023-03-18 21:35:13,implement new design,aivanov
1b022ef,2023-03-18 15:22:45,improve user experience,dsmisnov
fdf23a0,2023-03-18 08:21:15,fix bug in module,nsokolov
998b820,2023-03-18 01:27:08,update documentation,aivanov
1011d0d,2023-03-18 23:06:28,optimize performance,knikolaeva
55455a9,2023-03-18 23:01:04,fix bugs,mpetrova
9080eeb,2023-03-18 01:56:27,add feature,aivanov
1636748,2023-03-18 19:22:15,implement new design,abelov
2f7506c,2023-03-18 12:01:29,add unit tests,aivanov
da03a6a,2023-03-18 14:33:28,fix bugs,mpetrova
2cadf72,2023-03-18 07:35:03,optimize performance,okozlova
107d47f,2023-03-18 19:51:35,add unit tests,knikolaeva
adca23f,2023-03-18 21:42:57,fix issue,knikolaeva
b43bdd3,2023-03-18 14:41:23,improve user experience,mpetrova
1c352c1,2023-03-18 18:38:09,refactor code,ekuznetsova
981ea92,2023-03-18 16:34:58,update dependencies,pzaitsev
0cad063,2023-03-18 10:49:50,fix bug in module,lvasiliev
7dc43b8,2023-03-18 01:10:49,add unit tests,mpetrova
1a46f64,2023-03-18 10:46:01,optimize performance,lvasiliev
06449dc,2023-03-18 16:03:10,add unit tests,aivanov
d837719,2023-03-18 20:04:36,refactor code,abelov
2c8bbd1,2023-03-18 14:44:04,add feature,nsokolov
ce577ab,2023-03-18 09:11:42,add unit tests,pzaitsev
fcae157,2023-03-18 08:25:59,fix issue,mpetrova
5ece20b,2023-03-18 17:05:04,fix bug in module,abelov
124cfe6,2023-03-18 09:36:17,add feature,abelov
6d0bceb,2023-03-18 21:19:15,refactor code,abelov
f835ca0,2023-03-18 14:41:12,add feature,aivanov
3f8a6c4,2023-03-18 11:56:35,improve user experience,aivanov
7c9a77c,2023-03-18 20:53:16,improve user experience,abelov
cc2f09c,2023-03-18 18:04:09,implement new design,mpetrova
bba313a,2023-03-18 08:12:58,update documentation,knikolaeva
11d3aee,2023-03-18 20:47:30,fix issue,mpetrova
17f37b5,2023-03-18 00:21:21,implement new design,knikolaeva
1049a04,2023-03-18 20:09:43,add unit tests,abelov
937e353,2023-03-18 17:33:18,fix issue,aivanov
d699989,2023-03-18 17:32:43,refactor code,aivanov
a342d28,2023-03-18 13:12:36,add feature,knikolaeva
4b5e66b,2023-03-18 19:07:47,optimize performance,abelov
2230a47,2023-03-18 22:31:49,optimize performance,nsokolov
c1f4173,2023-03-18 15:40:41,fix bugs,nsokolov
73187a1,2023-03-18 22:49:45,fix bug,abelov
94a3ffa,2023-03-18 22:46:50,fix issue,dsmisnov
0066c0a,2023-03-18 11:39:33,fix bugs,nsokolov
7d2d1ab,2023-03-18 09:59:53,add feature,lvasiliev
9a0b745,2023-03-18 01:45:06,fix issue,aivanov
5e49de6,2023-03-18 08:34:22,fix bugs,okozlova
a971834,2023-03-18 11:02:12,fix issue,dsmisnov
42a0327,2023-03-18 23:55:25,optimize performance,aivanov
3a78886,2023-03-18 12:46:11,fix bug in module,pzaitsev
79fed40,2023-03-18 00:24:43,fix bugs,lvasiliev
7cfdcea,2023-03-18 17:58:03,implement new design,knikolaeva
b6aee6a,2023-03-18 15:30:10,optimize performance,dsmisnov
ac7f30b,2023-03-18 14:08:38,add unit tests,lvasiliev
de7c9b9,2023-03-18 09:28:37,fix bug in module,knikolaeva
1a241c7,2023-03-18 14:21:46,update dependencies,abelov
5cd02ea,2023-03-18 21:15:31,fix bugs,lvasiliev
2536e35,2023-03-18 01:47:50,implement new design,abelov
3ac31c5,2023-03-18 12:21:20,update dependencies,knikolaeva
51a452f,2023-03-18 18:36:27,improve user experience,okozlova
b0ad3c7,2023-03-18 23:18:05,implement new design,aivanov
fa2a278,2023-03-18 09:28:37,optimize performance,nsokolov
89e24b0,2023-03-18 18:27:04,fix issue,knikolaeva
a55b294,2023-03-18 21:24:38,fix bug,ekuznetsova
02fb394,2023-03-18 19:25:56,fix bugs,mpetrova
04e67e2,2023-03-18 12:20:52,fix bug,aivanov
381d6fa,2023-03-18 01:37:50,add feature,aivanov
69fa002,2023-03-18 16:21:55,fix bug,aivanov
fe8dfcd,2023-03-18 07:18:27,update dependencies,pzaitsev
dfa2394,2023-03-18 08:06:50,fix bug,aivanov
713819c,2023-03-18 14:32:31,refactor code,aivanov
e7b7c86,2023-03-18 22:13:19,add unit tests,knikolaeva
6b1d62c,2023-03-18 22:51:14,fix bug,mpetrova
260e106,2023-03-18 01:44:26,add unit tests,nsokolov
733b69d,2023-03-18 23:39:02,add unit tests,dsmisnov
49099b9,2023-03-18 16:53:30,add feature,nsokolov
c8a98ae,2023-03-18 19:13:51,refactor code,aivanov
0a6a735,2023-03-18 07:28:14,add feature,knikolaeva
c6a06d4,2023-03-18 17:09:48,add feature,dsmisnov
acf919a,2023-03-18 12:06:37,fix bugs,abelov
a165444,2023-03-18 22:00:01,update documentation,dsmisnov
9e38c8a,2023-03-18 16:22:24,fix bugs,pzaitsev
c9de0a1,2023-03-18 08:45:09,update documentation,okozlova
858f7fc,2023-03-18 14:10:52,fix bug in module,abelov
4b95ff4,2023-03-18 07:47:32,fix issue,dsmisnov
d1a668d,2023-03-18 10:56:19,implement new design,pzaitsev
42c0b5b,2023-03-18 22:02:37,improve user experience,mpetrova
086c43b,2023-03-18 11:43:10,update dependencies,dsmisnov
4bb6097,2023-03-18 14:33:57,refactor code,abelov
859107d,2023-03-18 22:50:57,optimize performance,pzaitsev
0e671ae,2023-03-18 09:33:44,implement new design,nsokolov
2f93240,2023-03-18 10:10:53,improve user experience,lvasiliev
55e2f59,2023-03-18 00:52:24,update dependencies,lvasiliev
43bf2d1,2023-03-18 08:20:48,improve user experience,abelov
67c55d0,2023-03-18 00:41:28,fix bug in module,ekuznetsova
91946d0,2023-03-18 19:51:46,update dependencies,dsmisnov
8357097,2023-03-18 21:25:08,optimize performance,okozlova
db92146,2023-03-18 18:31:05,update dependencies,abelov
5d9488d,2023-03-18 11:28:01,refactor code,okozlova
0a83c01,2023-03-18 08:38:25,optimize performance,abelov
d88af7e,2023-03-18 07:40:47,add unit tests,okozlova
a1a9f8d,2023-03-18 12:18:28,implement new design,okozlova
78852b4,2023-03-18 07:40:56,update dependencies,mpetrova
2fd02d9,2023-03-18 18:06:04,update documentation,okozlova
ae213b5,2023-03-18 21:27:47,add feature,okozlova
10e7688,2023-03-18 10:32:50,improve user experience,lvasiliev
1e5be76,2023-03-18 11:35:39,fix bug,aivanov
57bc021,2023-03-18 22:49:17,fix issue,abelov
d65b181,2023-03-18 13:09:43,update documentation,abelov
aa55923,2023-03-18 20:24:59,optimize performance,pzaitsev
6b372af,2023-03-18 21:41:18,refactor code,nsokolov
b7f7f57,2023-03-18 10:33:06,implement new design,pzaitsev
7570593,2023-03-18 14:03:08,add unit tests,dsmisnov
3322e38,2023-03-18 08:05:39,refactor code,nsokolov
2984d2d,2023-03-18 10:33:48,add feature,pzaitsev
1f8dd1b,2023-03-18 16:32:02,update documentation,okozlova
800074c,2023-03-18 09:34:17,add feature,knikolaeva
55dae83,2023-03-18 07:43:33,improve user experience,dsmisnov
18368b5,2023-03-18 13:39:22,add feature,ekuznetsova
7f7f01a,2023-03-18 10:31:33,refactor code,lvasiliev
1ab742c,2023-03-18 09:18:20,fix bugs,dsmisnov
19ab8fa,2023-03-18 08:37:24,improve user experience,dsmisnov
29f3403,2023-03-18 12:12:25,add feature,knikolaeva
f918531,2023-03-18 00:24:00,fix bug in module,knikolaeva
89ea140,2023-03-18 01:25:13,refactor code,pzaitsev
573b45d,2023-03-18 09:19:52,fix issue,pzaitsev
88736e8,2023-03-18 00:37:30,fix bug in module,mpetrova
e0c082f,2023-03-18 13:49:53,fix issue,ekuznetsova
e0babe2,2023-03-18 13:35:39,optimize performance,ekuznetsova
5ed30f6,2023-03-18 14:23:05,refactor code,ekuznetsova
d4f91ef,2023-03-18 15:26:53,add feature,okozlova
17ab6b6,2023-03-18 15:50:54,update documentation,mpetrova
6b45eca,2023-03-18 09:26:47,refactor code,aivanov
42e3c29,2023-03-18 13:18:07,improve user experience,aivanov
353958a,2023-03-18 18:53:31,update documentation,pzaitsev
891f5d6,2023-03-18 21:19:11,update dependencies,mpetrova
8b95ff2,2023-03-18 13:48:12,fix bugs,aivanov
92f022c,2023-03-18 08:51:22,update documentation,knikolaeva
faf76c5,2023-03-18 13:32:16,update dependencies,knikolaeva
4974d17,2023-03-18 01:10:43,fix bugs,aivanov
469f1dc,2023-03-18 08:07:26,fix issue,abelov
6b09a10,2023-03-18 07:34:37,fix issue,knikolaeva
2178387,2023-03-18 01:34:23,update documentation,knikolaeva
ce0e148,2023-03-18 18:59:21,fix issue,lvasiliev
f9a7d34,2023-03-18 10:49:38,add feature,abelov
3ecbcf7,2023-03-18 19:27:32,add unit tests,pzaitsev
55895fd,2023-03-18 17:26:29,fix issue,aivanov
91513f7,2023-03-18 15:35:48,improve user experience,ekuznetsova
f3254fa,2023-03-18 07:04:15,update dependencies,ekuznetsova
48744ea,2023-03-18 16:30:25,optimize performance,mpetrova
48d1c2a,2023-03-18 22:10:26,add feature,mpetrova
b89dbb7,2023-03-18 22:22:01,update dependencies,pzaitsev
e446e41,2023-03-18 16:15:41,add unit tests,ekuznetsova
5f78579,2023-03-18 13:50:46,implement new design,okozlova
b563520,2023-03-18 17:25:02,fix bug in module,lvasiliev
55b51b8,2023-03-18 20:37:23,fix bugs,okozlova
4456317,2023-03-18 12:27:17,add unit tests,knikolaeva
fc711b5,2023-03-18 13:05:23,optimize performance,ekuznetsova
de47299,2023-03-18 20:46:27,fix bug in module,dsmisnov
8d9fbd0,2023-03-18 23:18:38,update dependencies,ekuznetsova
a757e99,2023-03-18 20:43:45,implement new design,pzaitsev
9620cb4,2023-03-18 22:58:43,fix bug in module,dsmisnov
6786e99,2023-03-18 23:42:42,fix bug in module,pzaitsev
0cdedee,2023-03-18 09:27:28,optimize performance,nsokolov
